bb_image,page_image,species_name,xbr,xtl,ybr,ytl
Callirhipis-onoi-0.jpg,rhipiceridae-of-guam-0.jpg,Callirhipis onoi,1145,170,1682,591
Callirhipis-onoi-1.jpg,rhipiceridae-of-guam-1.jpg,Callirhipis onoi,1242,269,1426,248
