bb_image,page_image,species_name,xbr,xtl,ybr,ytl
Haliticus-swezeyi-0.jpg,halictine-bees-from-rota-island-0.jpg,Haliticus swezeyi,1147,169,929,613
Haliticus-rotaensis-1.jpg,halictine-bees-from-rota-island-0.jpg,Haliticus rotaensis,1149,173,1371,945
Haliticus-rotaensis-hornbosteli-2.jpg,halictine-bees-from-rota-island-0.jpg,Haliticus rotaensis hornbosteli,1151,169,1679,1395
